category|osm_id|lat|lon|name
22|N2764372935|51.4375296|5.4710100|Bistro Sophie
22|N2764372964|51.4367635|5.4758925|Beanbrothers / Stadsbranderij Eindhoven
25|N2764373179|51.4369568|5.4772714|Van Moll
22|N2764373419|51.4368587|5.4773958|La Cubanita
29|N2764373425|51.4374313|5.4752596|Le Cozy
22|N2764373698|51.4380693|5.4750405|Pizza Beppe
22|N2764374179|51.4368243|5.4775045|Meneer de Boer
29|N2764374214|51.4374206|5.4754969|Kreeftenbar
22|N2764374846|51.4371273|5.4751956|Mathilde
23|N2764375405|51.4382410|5.4730016|The Kebab store
22|N2764375781|51.4369626|5.4753835|Welp
23|N2764375849|51.4366580|5.4747946|Aladin
22|N2764375930|51.4382708|5.4726943|Gezana
29|N2764376158|51.4365544|5.4747227|Bobby's Bar
74|N2764376310|51.4382746|5.4724493|Houben Worstenbrood
22|N2764376561|51.4383548|5.4714328|1910 Restaurant
22|N2764376660|51.4367413|5.4751719|Brasserie Bellevue
26|N2764377203|51.4366070|5.4750352|Dutch Homemade
29|N2764377487|51.4365697|5.4733878|COC Eindhoven (Pand54 Gay Café)
22|N2764377719|51.4384682|5.4702364|Foodgasm 2.0
22|N2764378004|51.4360632|5.4744628|Mangiare
74|N2764378027|51.4356964|5.4736425|Bob's Traiteur
29|N2764378210|51.4378526|5.4717308|WijnCafe Prins Hendrik
70|N2764378365|51.4356015|5.4735699|Hartogs Brood- en Banketbakkerij Coen
23|N2764378457|51.4355077|5.4733888|Papa John's
22|N2764378467|51.4358770|5.4742058|Anne&Max
29|N2764378712|51.4378243|5.4716567|Kaffee de Groot
22|N2764378783|51.4357420|5.4740043|The Roast Club
22|N2764379164|51.4377240|5.4714415|The Prince
22|N2764379179|51.4381152|5.4744818|The City
4|N2764499398|51.4397207|5.4748953|Design Academy Eindhoven
53|N2764499401|51.4405908|5.4740341|TrainMore
53|N2764499743|51.4387116|5.4710414|Healthy Habits
4|N2764500055|51.4390406|5.4744563|Fontys Hogeschool
22|N2764500347|51.4389336|5.4741453|Denf Coffee
78|N2764500357|51.4384912|5.4729996|Terra Life
22|N2764501038|51.4389633|5.4739919|Radegast
22|N2764501055|51.4409810|5.4713198|Bij Albrecht
5|N2764625934|51.4665988|5.4963967|Summa College
22|N2764651677|51.4616270|5.4943557|Auberge Eeckaerde
14|N2764722449|51.4665453|5.4900864|Petsfit dierenartsen Eindhoven
22|N2765158642|51.4412343|5.4796767|Yokohama
22|N2765158659|51.4413831|5.4820251|L'Azzurro
22|N2765158670|51.4412665|5.4795964|Giornale
22|N2765158923|51.4410605|5.4813149|Sicilia
22|N2765158963|51.4413187|5.4794356|Fuso
25|N2765158991|51.4412933|5.4792584|D'n Hertog
22|N2765159018|51.4413149|5.4817072|Dommel 18
22|N2765159032|51.4410219|5.4811494|Que Pasa
25|N2765159060|51.4411967|5.4802339|Barney's
25|N2765159166|51.4412723|5.4815294|Het Spiegelbeeld
84|N2765159187|51.4412421|5.4791672|Albert Heijn
22|N2765159193|51.4409426|5.4808532|Rodeo
22|N2765159215|51.4412524|5.4814289|La Dolce Vita
25|N2765159239|51.4396916|5.4811725|The Hub Eindhoven for Expats
23|N2765159393|51.4414821|5.4811500|Subway
22|N2765159448|51.4411628|5.4810613|Bistro Le Goût
34|N2765159750|51.4382576|5.4836742|Domus Dela
70|N2765160436|51.4416560|5.4814752|Houwens Vlaai
22|N2765160892|51.4410509|5.4798710|Gauchos
22|N2765161332|51.4412423|5.4820433|Restaurant Fling
22|N2765161362|51.4411625|5.4798065|Sopranos
3|N2767431204|51.4447909|5.5225792|Korein Kinderplein Urkhovenseweg
0|N2767433090|51.4446946|5.5223680|'t Karregat
7|N2768053012|51.4466835|5.5202654|Tandartsenpraktijk E. Sanders & A. Wilmont
21|N2765279533|51.4351533|5.4804704|Stadhuis Eindhoven
70|N2765279666|51.4372208|5.4813550|Stadsbakkerij Broodt
29|N2765279683|51.4355123|5.4832283|The Revellers
25|N2765280005|51.4366945|5.4784068|Drinkers Pub
16|N2765280429|51.4378166|5.4809320|Eindhovens Studenten Corps
25|N2765280869|51.4366697|5.4807736|Villa Karaoke
22|N2765280953|51.4366053|5.4782198|Pizzani
31|N2765281556|51.4369760|5.4804283|Thomas
29|N2765281593|51.4360828|5.4822807|De Jantjes
29|N2765281685|51.4369454|5.4804740|Stage
25|N2765281801|51.4365670|5.4810375|Tipsy Duck Pub
25|N2765281892|51.4369140|5.4805553|Live
22|N2765281953|51.4359570|5.4822692|Dr. Feelgood's Burgers
25|N2765282014|51.4368817|5.4806326|Sands
25|N2765282152|51.4368348|5.4807406|Café Costa
25|N2765282189|51.4364404|5.4813819|Oude Rechtbank
25|N2765282213|51.4368072|5.4808121|Bierprofessor
25|N2765282257|51.4367755|5.4808974|Café Bar Monkey's
22|N2765282281|51.4373321|5.4802642|Mannam
23|N2765282360|51.4367645|5.4809406|Cafetaria Grill Aboe
23|N2765282364|51.4367360|5.4809939|Kees Kroket
25|N2765282522|51.4362955|5.4818184|Café Salute
25|N2765282554|51.4367182|5.4810522|Café Trace
25|N2765282597|51.4362589|5.4819615|Café de Kram
25|N2765282627|51.4366961|5.4811157|Shots Shooterbar
31|N2765282666|51.4361858|5.4821597|Club Blush
25|N2765282690|51.4366712|5.4811625|La Route
23|N2765282722|51.4361787|5.4822383|Automatic Stratumseind
25|N2765282745|51.4366470|5.4812335|De Borrelbar
31|N2765282807|51.4365965|5.4813933|Sgt Peppers
23|N2765282918|51.4358982|5.4826584|La Fontana
25|N2765282953|51.4365535|5.4815114|Miller Time
25|N2765283097|51.4365141|5.4816466|The Jack
23|N2765283219|51.4364916|5.4817109|Any Tyme
29|N2765283262|51.4355349|5.4829348|Dugout
29|N2765283473|51.4354860|5.4829736|de Beurs
29|N2765283535|51.4354191|5.4830305|Ameezing
22|N2765283628|51.4353695|5.4830660|El Puente
29|N2765283671|51.4363710|5.4820729|Santiago de Cuba
25|N2765283884|51.4363346|5.4822401|Café Altstadt
25|N2765283954|51.4363116|5.4823325|Buurvrouw
25|N2765284042|51.4364018|5.4825454|Kix
25|N2765284189|51.4362182|5.4826332|De Looier
31|N2765284372|51.4361373|5.4827737|Club Xi
22|N2765284408|51.4359341|5.4829012|Calypso
22|N2765284483|51.4358760|5.4829511|NEV
22|N2765284669|51.4357944|5.4830082|Spice Up
25|N2765284768|51.4357390|5.4830560|Bar2alex
29|N2765284804|51.4356597|5.4831212|Belgisch Biercafe
29|N2765284856|51.4355997|5.4831592|Rebelgian Pub
25|N2765284911|51.4355536|5.4831959|De Regenboog
22|N2765366924|51.4373517|5.4790208|Smeagol
22|N2765367212|51.4385429|5.4791983|愿茶 Moge Tee
23|N2765367289|51.4394738|5.4795568|La Place Express
22|N2765367392|51.4373399|5.4789355|Ribs Factory
79|N2765367594|51.4390083|5.4803057|Holland & Barrett
29|N2765367626|51.4372607|5.4788386|The Black Cat
22|N2765367820|51.4372352|5.4788184|Van 't Spit
22|N2765367919|51.4389892|5.4783482|Luzt
23|N2765367931|51.4385406|5.4763082|Resto Ricus
22|N2765367954|51.4380194|5.4805986|Dadawan
22|N2765367970|51.4379963|5.4800471|Vapiano
22|N2765368065|51.4384213|5.4815999|'t Zusje
22|N2765368077|51.4390846|5.4782857|Publiek
22|N2765368083|51.4390590|5.4799240|Tweede Kamer
22|N2765368092|51.4369657|5.4778004|Chidoz
16|N2765368176|51.4396946|5.4805765|SSRE
23|N2765368224|51.4400221|5.4789874|Toasted & Roasted - Tostis & Burgers
22|N2765368294|51.4380604|5.4796831|Bagels & Beans
22|N2765368317|51.4379722|5.4797396|Soho
23|N2765368373|51.4399879|5.4789313|Fat Phill's
22|N2765368407|51.4371770|5.4787193|Takumi
22|N2765368465|51.4385667|5.4782984|Starbucks
23|N2765368500|51.4378541|5.4798792|Dik & Lang
22|N2765368515|51.4371382|5.4786378|Soju Bar
23|N2765368550|51.4386661|5.4784655|Pieperz
33|N2765368556|51.4386716|5.4796781|Muziekgebouw Frits Philips Eindhoven
22|N2765368729|51.4369931|5.4784275|Española
22|N2765368827|51.4369344|5.4782881|Lithos
30|N2765368896|51.4368375|5.4780981|Fair Play Casino
70|N2765369007|51.4378260|5.4791678|Bakkertje Bol
23|N2765369113|51.4374992|5.4793115|Taco Bell
30|N2765369149|51.4381343|5.4812074|Holland Casino
22|N2765369277|51.4402655|5.4793969|Tony's Oriental Food
25|N2765369377|51.4393665|5.4788763|Centraal
25|N2765369510|51.4382354|5.4797915|O'Sheas
23|N2765369517|51.4376154|5.4768593|Two B
22|N2765369527|51.4402341|5.4793429|Pizza-Shoarma Oriental
22|N2765447086|51.4403253|5.4790542|Sushi Haru
32|N2765447371|51.4401991|5.4763345|Vue Cinema
70|N2765447406|51.4403205|5.4771653|Bakker Bart
22|N2765447639|51.4402150|5.4784569|Hawaiian Poké Bowl
22|N2765447826|51.4406911|5.4763118|Brasserie Van den Berg
22|N2765448228|51.4396282|5.4760567|Mood Streetfood
22|N2765448275|51.4401452|5.4787640|June Tea 六月茶
22|N2765448307|51.4387882|5.4750485|De binnenstad
23|N2765448321|51.4397644|5.4781604|McDonald's
22|N2765448351|51.4385244|5.4752450|Xu Noodle Bar
23|N2765448354|51.4398421|5.4782938|Salsa Shop
23|N2765448486|51.4391988|5.4770637|Resto Quick
22|N2765448514|51.4400001|5.4785485|Zoet & Zout
23|N2765448660|51.4395800|5.4774425|Churro's
73|N2765448756|51.4383330|5.4757947|SPAR city
22|N2765448962|51.4394529|5.4756737|The Lobster & Ox
79|N2765449789|51.4407756|5.4767768|Holland & Barrett
22|N2765449986|51.4390915|5.4759078|Samurai
59|N2766966472|51.4516822|5.4894131|Studentensportcentrum Eindhoven
16|N2769956539|51.4609187|5.4766980|De Uitwijk
23|N2770055805|51.4578603|5.4854807|Subway
84|N2770055827|51.4588368|5.4824350|Yasar Supermarket
16|N2770453006|51.4539482|5.5231842|Scouting Sint Frans
6|N2770508737|51.4472661|5.5141831|Gezondheidscentrum Tongelre
22|N2770509421|51.4485526|5.5206308|Jian-An
70|N2770509437|51.4486538|5.5206491|John van Woensel
14|N2770509452|51.4471058|5.5151532|Dierenkliniek Tongelre
22|N2771907495|51.5620708|5.4591318|Braveau
16|N2774730668|51.4524387|5.5068010|Eindhovense Lawn Tennis Vereniging
22|N2774758051|51.4535308|5.4976231|The Harbour Club
22|N2774855318|51.4427036|5.4761173|La Place du Nord
34|N2774855370|51.4430045|5.4759739|Feel the vibe
35|N2774863826|51.4450980|5.4746623|CKE Eindhoven: Muziekschool, Dansschool
84|N2774928958|51.4500011|5.4656506|Medina Market
23|N2774929241|51.4488774|5.4654332|Snackbar De Limbeek
23|N2774930720|51.4513742|5.4635685|Senkaya
22|N2774930721|51.4513488|5.4635016|The Wall
22|N2774930725|51.4512957|5.4633627|Avrasya
22|N2774931115|51.4503664|5.4656029|Salt & Pepper
84|N2774931174|51.4510050|5.4649467|Jumbo
64|N2777139376|51.5378259|5.6227817|Lage Heesweg
64|N2777139378|51.5079511|5.6390271|Bosscheweg/Klokstraat
64|N2777164825|51.4249641|5.3563313|Zoo Veldhoven
64|N2777164826|51.4249630|5.3562887|Zoo Veldhoven
64|N2777164827|51.4197924|5.3640721|Zandoerleseweg
22|N2777940358|51.4486385|5.4745514|Paradijs Sang Lee
22|N2777941076|51.4495986|5.4736097|Deliciouz
26|N2777941164|51.4496926|5.4734694|Dolce Creme Gelato
71|N2777941255|51.4500155|5.4730455|Bossers Vlees
23|N2777941381|51.4499922|5.4728796|The Food Corner
1|N2777942315|51.4460329|5.4723097|Korein Kinderplein
23|N2777942557|51.4477422|5.4749503|Jeruzalem
84|N2777942623|51.4464337|5.4750899|Diyar Supermarkt
22|N2777942669|51.4465357|5.4751164|Cizz Bizz
22|N2777943619|51.4484743|5.4746941|Foodgasm Delivery
70|N2778245452|51.4503061|5.4726408|Sultana Sweets
84|N2778245727|51.4504629|5.4724493|Izzet
84|N2778246004|51.4508222|5.4718491|Lidl
23|N2778246093|51.4509206|5.4716713|Albalon
73|N2778246109|51.4509492|5.4716200|Rohit Indian Store
84|N2778246140|51.4509884|5.4715364|Oost-West
22|N2778246264|51.4512393|5.4710730|De Markt
22|N2778246274|51.4512783|5.4710017|Rama
22|N2778246431|51.4513681|5.4708248|Mado
22|N2778246480|51.4514121|5.4707395|Wagyu Club
23|N2778246497|51.4514517|5.4706655|'t Zonnetje
22|N2778246830|51.4518903|5.4714039|M Coffee Club
73|N2778291858|51.4484978|5.4750646|Sivamani Cash & Carry
71|N2778291882|51.4489012|5.4746849|Beerens
73|N2778291950|51.4454474|5.4756647|Supermarkt Nostalgie
22|N2778291962|51.4494311|5.4742080|Saygili
23|N2778292098|51.4494844|5.4741523|Zeester
23|N2778292108|51.4495481|5.4740964|Cigkoftem
71|N2778292132|51.4509023|5.4726759|Keurslager Danny Megens
23|N2778292152|51.4497205|5.4739243|Yourway XL
22|N2778292231|51.4498517|5.4737550|Mesi Sushi
23|N2778292321|51.4499470|5.4735851|Tatli City
84|N2778292375|51.4506938|5.4728172|Amazing Sang Lee
30|N2778292427|51.4501179|5.4734022|Fair Play Casino
23|N2778292460|51.4505741|5.4728882|WAW Burger
70|N2778292583|51.4503306|5.4730898|Bakkerij Bruxelles
25|N2778294732|51.4526300|5.4755615|Ons Hoekske
22|N2778294760|51.4469041|5.4755406|Woods
35|N2778295005|51.4470997|5.4755634|Van Beek Graphics Art Supplies
23|N2778295025|51.4471593|5.4755788|Papa John's
71|N2778295056|51.4472159|5.4755787|Al Fourat Slagerij & BBQ
49|N2778295120|51.4500300|5.4752748|Moskee Arrahmaan Eindhoven
73|N2778295159|51.4473377|5.4755795|Avond Winkel / Night Store
23|N2778295186|51.4474617|5.4755796|Crepe Shack
23|N2778295240|51.4479622|5.4754943|OBA
5|N2782108573|51.4563990|5.4758437|De Rooi Pannen
51|N2782151138|51.4536803|5.4706824|Verspaandonk
23|N2782151174|51.4534730|5.4707560|'t Dreefke
22|N2779857604|51.4553076|5.5947427|Montimar
22|N2780308590|51.4526846|5.4602962|Pidem
73|N2780309066|51.4524197|5.4609748|L'Oriental Sofia
22|N2780309102|51.4523945|5.4610398|Korean Soul Food
22|N2780311052|51.4533711|5.4598372|Frank
22|N2780311062|51.4515028|5.4582759|KEVN
0|N2780314086|51.4536927|5.4611496|'t Palet
74|N2780314695|51.4530290|5.4595126|De Gulle Griek
35|N2780362372|51.4542089|5.4566530|Stichting Dwaalhaas
10|N2784067960|51.4616978|5.4680570|Apotheek Rutten
6|N2784068047|51.4579594|5.4706556|Handenkliniek Eindhoven
84|N2784089698|51.4630020|5.4640304|ALDI
16|N2784090017|51.4629254|5.4651864|Wijkcentrum De Werf
73|N2783318135|51.4621792|5.4707330|AVIA
23|N2784005275|51.4592512|5.4597872|Restaria An'an
23|N2784006134|51.4584807|5.4602228|Unique
23|N2784007746|51.4580834|5.4585783|Friture Martin Zwerts
59|N2789587500|51.4515716|5.6302012|HUP
22|N2790621054|51.5765952|5.3397689|De Koetsier
22|N2791946058|51.5716523|5.3226380|Theehuis 't Bakhuys
59|N2791999711|51.5721699|5.3584822|DVG Liempde
22|N2792001336|51.5680828|5.3736724|Het Wapen van Liempde
22|N2792001769|51.5671840|5.3740332|'t Huukske
73|N2792057518|51.5693592|5.3736287|Liemps Pakhuis
23|N2792057569|51.5685001|5.3750468|Piramides
20|N2792057612|51.5698356|5.3735132|Uitleenpunt Liempde
47|N2792057845|51.5699882|5.3718833|Rabobank
22|N2792058264|51.5682850|5.3740108|De Durpsherberg
10|N2792058284|51.5700555|5.3718296|Service Punt Liempde
63|N2792370857|51.4758028|5.6622906|Helmond, Station
64|N2792483419|51.4741234|5.6679698|Spoorstraat
64|N2792483420|51.4743327|5.6673813|Spoorstraat
21|N2792746765|51.5105817|5.4914644|Gemeentehuis Son en Breugel
84|N2792747194|51.5117163|5.4917347|Aldi
23|N2792747371|51.5118570|5.4940161|Cafetaria Spierings
22|N2792747421|51.5117850|5.4940035|Mykonos
23|N2792747575|51.5111842|5.4918346|Pizzani
53|N2792747619|51.5100158|5.4909590|Fysiosport Son
71|N2792747624|51.5112446|5.4914996|Schutjes
25|N2792747878|51.5111481|5.4939935|Het Raadhuis
26|N2792747894|51.5127127|5.4935834|De Dames
23|N2792747901|51.5102142|5.4915507|Domino's
22|N2792748048|51.5101605|5.4918967|’t Kleijn Geluck
22|N2792748268|51.5116144|5.4933791|'t Sons Bakhuys
25|N2792748546|51.5113332|5.4939181|Hart van Son
70|N2792749129|51.5110920|5.4927531|De Echte Bakker
23|N2792749263|51.5101269|5.4920717|Big Bread Kitchen
71|N2792749520|51.5108053|5.4930421|De Scharrelslager Royackers
22|N2792749657|51.5090943|5.4926608|Indonesia
22|N2792750179|51.5097910|5.4924820|Henries Place
26|N2792750181|51.5097715|5.4924703|La Toscana
72|N2792750467|51.5111116|5.4925920|De Kaaswinkel
22|N2792751083|51.5086739|5.4919195|Tong Ah
22|N2792751197|51.5105491|5.4924418|Pizzeria Il Ponte
22|N2792751260|51.5122966|5.4935572|Rosèr
22|N2792751409|51.5106849|5.4936719|Café-Restaurant De Zwaan
70|N2792751412|51.5105357|5.4926023|Bakkerij Bekkers
22|N2795301985|51.5773837|5.4137744|Café De Beuk
14|N2795901983|51.5768962|5.4605722|Dierenartsenpraktijk Sint Oedenrode
16|N2795902843|51.5786758|5.4504545|Tennisvereniging Kienehoef
53|N2795903345|51.5710988|5.4602743|Sportcentrum van den Oever
0|N2795903429|51.5723391|5.4565204|Openbare basisschool De Springplank
16|N2795903450|51.5788094|5.4501030|MHC Sint-Oedenrode
53|N2795904777|51.5790764|5.4523525|Basic-Fit
59|N2795905039|51.5731853|5.4561308|Sporthal De Kienehoef
16|N2795906476|51.5785543|5.4473223|Korfbalvereniging Rooi
8|N2796104364|51.5689333|5.4601872|Huisartsenpraktijk Rijckehoef
33|N2796105898|51.5596127|5.4580783|Mariëndael
22|N2796105939|51.5714436|5.4636728|De Rooise Boerderij
61|N2796107094|51.5663002|5.4587918|De Neul
16|N2796114751|51.5650243|5.4556264|Rhode
0|N2796115722|51.5502791|5.4228322|Basisschool Boskant
10|N2796116589|51.5639525|5.4600374|Markt Apotheek
25|N2796116597|51.5501995|5.4236056|De Vriendschap
8|N2796117338|51.5651503|5.4578886|Huisartsenpraktijk de Dommel
22|N2796118186|51.5637822|5.4600173|De Pastorie
8|N2796118247|51.5651140|5.4579994|Huisartsenpraktijk Dhr. M. Vermeulen
8|N2796119173|51.5650761|5.4581085|Huisartsenpraktijk Mw. A. van Uden
22|N2796121806|51.5636349|5.4598704|Pizzeria Sint Larissa
22|N2796131304|51.5618814|5.4593534|Brasserie de Beleving
22|N2796131306|51.5635778|5.4598452|Meteora
25|N2796136212|51.5631725|5.4597867|Eet- en borrelcafé Ons Thuys
7|N2796082117|51.5151803|5.4954080|Tandheelkundig Centrum Son en Breugel
21|N2796088287|51.5601684|5.4606172|Gemeentehuis Meierijstad locatie Sint-Oedenrode
16|N2796088301|51.5657343|5.4567159|Hooidonkse Kano Club
22|N2796090023|51.5647279|5.4605276|De Gouden Leeuw
8|N2796091073|51.5583543|5.4512199|Huisartsenpraktijk van Osch en van Kempen
22|N2796091854|51.5653577|5.4620315|Café De Kroeg
70|N2796093848|51.5646449|5.4603937|Bakkerij Van Doorn - Van Namen
22|N2796096849|51.5645281|5.4602637|Odille
22|N2796097343|51.5662205|5.4583391|Dommelzicht
25|N2796097364|51.5626363|5.4600341|Café 't Straotje 2.0
7|N2796099268|51.5687807|5.4594758|Tandzorg De Rooij
22|N2796099875|51.5641411|5.4610130|Tapperij & Eeterij D’n Dommel
16|N2796279300|51.5240962|5.4852620|Braecklant
8|N2796279335|51.5217073|5.4837238|Huisartsenpraktijk Rijnlaan
12|N2796499013|51.5579140|5.5281803|Crolke.com bijzonder logeren
23|N2798515472|51.5108575|5.5039399|De Smickel
3|N2798515662|51.5126348|5.5051536|Korein
84|N2798577140|51.5189837|5.5121155|Coop
23|N2798577209|51.5194707|5.5121387|Pizzeria Santa Maria
59|N2798579737|51.5196530|5.5137354|De Bongerd
64|N2804266331|51.4301078|5.4892735|Wilgenhof
64|N2804266332|51.4300249|5.4890745|Wilgenhof
22|N2815000774|51.5602864|5.6271773|Hart van Bourdonck
22|N2815001236|51.5548117|5.6140126|Het Veerhuis
20|N2815001288|51.5607190|5.6266316|Servicepunt Boerdonk
16|N2815001483|51.5565805|5.6195874|RKSV Boerdonk
63|N2822553021|51.4282946|5.5692955|Geldrop, Tricotstraat
8|N2822805166|51.5047677|5.3792173|Huisartsenpraktijk Beumer
59|N2825835986|51.4960783|5.3211072|Sportcentrum De Kemmer
22|N2825868347|51.5174962|5.2727491|Gasterij de Merode
22|N2825870319|51.5163275|5.2793919|Komaen
22|N2825870320|51.5162445|5.2788107|De Stapperij
22|N2825959488|51.4496824|5.2617969|'t Zoomke
22|N2825993903|51.5031942|5.3087250|De Gelagkamer
11|N2825993909|51.5046236|5.3109614|Zorgcentrum Sint Joris
23|N2825995246|51.5034763|5.3064540|Burgemeester
22|N2825995264|51.5040935|5.3131136|Sushi Eight
21|N2825996121|51.5039223|5.3071511|Gemeentehuis Oirschot
23|N2825996160|51.5031654|5.3086406|Frierie Frietamientje
53|N2825996207|51.5009205|5.3013315|Corpus Novum
10|N2825996306|51.5049759|5.3134908|Apotheek Oirschot
23|N2825996348|51.5102950|5.3079850|Eethuis d'n Heuvel
71|N2825996772|51.5043011|5.3131945|René & Iris Roos keurslager
22|N2825997060|51.5035043|5.3088140|La Fleurie
78|N2825997430|51.5043726|5.3131865|de Groenteboer
22|N2825998387|51.5036962|5.3084059|De Beurs
84|N2825998603|51.5047877|5.3131404|Albert Heijn
84|N2825999335|51.5033988|5.3142683|Lidl
35|N2825999340|51.5051628|5.3132341|De Stoelendans
22|N2825999361|51.5007389|5.2784508|De Nachtegaal
20|N2825999564|51.5050685|5.3131135|Bibliotheek Oirschot
22|N2826095371|51.5511257|5.3255763|Herberg De Vrolijke Jager
22|N2826097915|51.4770410|5.3769306|ECHOS Home Ooischot
22|N2826098956|51.5355292|5.3134683|Café Vingerhoeds
63|N2826977979|51.4914847|5.5203280|Nederwetten, Hoekstraat/Kerk
22|N2827178719|51.3925961|5.2676649|Ratatouille
16|N2827188395|51.3959279|5.2666475|MFA D’n Anloôp Hoogeloon
22|N2827193699|51.3807572|5.2797721|Ruurhoeve
8|N2827404199|51.3707708|5.2606840|Huisartsenpraktijk De Kuil
16|N2827663791|51.3682639|5.2992926|Dorpshuis de Smis
22|N2827664134|51.3656140|5.2954595|d'Ouwe Tramhalte
8|N2828467263|51.4174305|5.2890018|Huisartenpraktijk Vessem
22|N2828468611|51.4138174|5.2975537|Vèssumse Hoeve
3|N2828469607|51.4183615|5.2882337|Nummereen
49|N2828469658|51.4225570|5.2975131|Mariakapel
84|N2828509129|51.3621043|5.3167326|Jumbo Eersel Pick-up Point
22|N2828529009|51.4389804|5.3257802|Hoeve de Nachtegaal
22|N2828538557|51.3342121|5.3001832|Strandpaviljoen De Wijde Blick
22|N2828557546|51.3762530|5.3506393|Lekkerr
22|N2828566422|51.3614604|5.3438043|Kampeerboerderij de Molenvelden
22|N2828580100|51.4617382|5.3389097|D'n Hut
22|N2828664624|51.3798022|5.3298034|Strandhuys Zuyver
16|N2828667183|51.3976940|5.3483044|De Leenhoef
22|N2828633243|51.3611380|5.3081172|Gildehuis gastrobar
25|N2828633260|51.3603336|5.3086771|Oud Brabant
25|N2828634074|51.3602614|5.3086694|Café de Mèrt
14|N2828635500|51.3619334|5.3081540|AniCura Dierenkliniek Eersel
84|N2828635673|51.3611093|5.3132923|Lidl
26|N2828636507|51.3605028|5.3079359|De Smaak!
70|N2828636538|51.3609932|5.3108877|Bakkerij van Heeswijk
71|N2828636560|51.3610107|5.3110203|Daan van den Broek keurslager
22|N2828636597|51.3592865|5.3081630|NU
22|N2828638673|51.3597086|5.3086333|Lunch & More
22|N2828641824|51.3602243|5.3079110|Promessa
22|N2828643274|51.3616183|5.3143052|de Grote Stap
25|N2828644087|51.3576050|5.3201966|Sindsdien
22|N2828644102|51.3578088|5.3200926|La Dolce Vita
3|N2828644302|51.3606070|5.3019448|Nummereen Eersel
22|N2828644803|51.3581210|5.3203255|Twins Sweet and Tasty
22|N2828644855|51.3605171|5.3086966|'t Menneke
33|N2828645093|51.3571987|5.3108091|De Muzenval
22|N2828645162|51.3612082|5.3086408|Yaya
22|N2828645427|51.3600245|5.3079338|Cosy Foodbar
84|N2828645429|51.3606950|5.3110244|PLUS
22|N2828647207|51.3995731|5.3440726|Dinee Cafe De Kempen
22|N2828898831|51.3316529|5.4017223|Woest
22|N2828957603|51.3542744|5.4600269|Sushi Sado
1|N2828958823|51.3545440|5.4601134|Kids World
26|N2828960609|51.3602858|5.4479618|Ron IJssalon
70|N2828948567|51.3531153|5.4592355|Bakkerij van Heeswijk
59|N2828949527|51.3559165|5.4494634|Siam Gym
22|N2828949635|51.3568085|5.4611220|Restaurant Eden
1|N2828949908|51.3492898|5.4531289|De Pionier
3|N2828950069|51.3601022|5.4548818|Pipohuis
1|N2828950085|51.3602372|5.4546093|Haagstraatplein
0|N2828950100|51.3603541|5.4544515|De Windroos
3|N2828950132|51.3495326|5.4528422|Hummelhofje
53|N2828950199|51.3489096|5.4453562|Fitt
0|N2828950418|51.3604622|5.4541645|De Zonnewijzer
84|N2828951730|51.3525539|5.4508656|Nettorama
16|N2828951954|51.3666060|5.4590631|HOD
84|N2828952301|51.3485475|5.4461519|ALDI
1|N2828952616|51.3653531|5.4523194|Den Dries
22|N2828952728|51.3507696|5.4587437|De Bengel Valkenswaard
10|N2828953972|51.3536455|5.4549756|Apotheek Vlaslant
61|N2828954311|51.3654686|5.4545883|De Wedert
8|N2828954321|51.3538296|5.4547596|Huisartsenpraktijk Vlaslant
22|N2828954430|51.3559792|5.4498798|'t Pumpke
22|N2828954442|51.3520997|5.4590903|Lunchcafe De Kemphaan
25|N2828954514|51.3505091|5.4584419|Guinnizz
22|N2828954841|51.3525583|5.4588901|De Orangerie
22|N2828955020|51.3503598|5.4584557|Nagoya
1|N2828955338|51.3551070|5.4504384|Sint Jan
22|N2828955376|51.3513715|5.4592182|Delizia
22|N2828956337|51.3529178|5.4588189|Dots
16|N2829023878|51.3612621|5.4107965|Scouting Rythovius
22|N2829024008|51.3526103|5.3860834|Restaurant Vandeijck
25|N2829024285|51.3526305|5.3867456|Sjimmie's
23|N2829177919|51.3558977|5.4316186|Spare Rib Express
0|N2829177927|51.3575937|5.4316109|Het Facet
10|N2829178706|51.3582347|5.4297478|Apotheek Dommelen
22|N2829171135|51.3558706|5.4320062|The deli Company
84|N2829171348|51.3560061|5.4314472|PLUS Korner
1|N2829172319|51.3536853|5.4345162|Cuneradal
59|N2829173260|51.3566528|5.4315332|Sporthal De Belleman
70|N2829173480|51.3560594|5.4319202|Bakkerij van Heeswijk
7|N2829175160|51.3542984|5.4299231|Tandartsenpraktijk Panis & Santema
16|N2829175680|51.3509812|5.4308674|P.C. Dommels Boeleke
22|N2829175684|51.3497212|5.4348423|De Dommelstroom
22|N2829175926|51.3558440|5.4310587|Cafetaria de Dommel
1|N2829176289|51.3613806|5.4321121|Schepelweyen
22|N2829214990|51.3520418|5.4612401|Smakelijk Luncherij
22|N2829217257|51.3520377|5.4627370|Sirtaki
59|N2829219074|51.3563981|5.4699361|Gymnastiekzaal Van der Clusenstraat
22|N2829222764|51.3511196|5.4597060|Brownies & Downies
22|N2829224024|51.3511107|5.4595338|Markt 14
16|N2829227180|51.3561498|5.4725259|Valkenswaardse Roller Club
22|N2829227625|51.3664596|5.4653881|'t Oude Wandelpark
22|N2829229509|51.3519258|5.4639707|Istanbul
